Community,Sex,Percent Shared Markers,Database,Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway ID, Pathway Name,URL,Genes
2,M,10,KEGG,4.00504865484562E-37,77,266,5.62556614704024,Path:mmu05020, Prion disease,http://www.genome.jp/kegg-bin/show_pathway?mmu05020,Ndufb11  Cox6b1  Slc25a4  Bad  Bax  Cox4i1  Cox5a  Cox5b  Cox6a1  Cox6c  Cox7c  Csnk2b  Hspa8  Kif5c  Psmd7  Ncam1  Ndufa2  Ndufa4  Ndufs4  Ndufv1  Pik3r1  Prkaca  Prnp  Psma2  Psmb4  Psmb5  Psmb6  Psmb7  Psmc2  Psmc3  Sem1  Sod1  Creb3l2  Stip1  Tuba1b  Uqcrq  Uqcrc1  Vdac1  Vdac2  Vdac3  Ndufs8  Ndufb6  Psma4  Psma5  Psma7  Psmb2  Ndufa1  Psmd8  Ndufs5  Ndufb5  Ndufa3  Cox7b  Uqcr10  Ndufc1  Ndufa12  Ndufa7  Ndufb3  Uqcrh  Ndufb7  Sdhd  Psmd12  Uqcrc2  Ndufa6  Ndufa13  Ndufb8  Uqcrb  Sdhb  Ndufc2  Ndufb2  Ndufa5  Ndufb10  Ndufs3  Ndufa8  Ndufa11  Ndufab1  Ndufv2  Ndufv3
2,M,10,KEGG,7.43434993420063E-37,77,262,5.56634966128192,Path:mmu05012, Parkinson disease,http://www.genome.jp/kegg-bin/show_pathway?mmu05012,Ndufb11  Camk2d  Cox6b1  Slc25a4  Bax  Calm2  Cox4i1  Cox5a  Cox5b  Cox6a1  Cox6c  Cox7c  Gnas  Kif5c  Psmd7  Ndufa2  Ndufa4  Ndufs4  Ndufv1  Prkaca  Psma2  Psmb4  Psmb5  Psmb6  Psmb7  Psmc2  Psmc3  Sem1  Sod1  Tuba1b  Ubc  Uchl1  Uqcrq  Uqcrc1  Vdac1  Vdac2  Vdac3  Ndufs8  Ndufb6  Psma4  Psma5  Psma7  Psmb2  Ndufa1  Txn2  Psmd8  Park7  Ndufs5  Ndufb5  Ndufa3  Cox7b  Uqcr10  Ndufc1  Ndufa12  Ndufa7  Ndufb3  Uqcrh  Ndufb7  Sdhd  Psmd12  Uqcrc2  Ndufa6  Ndufa13  Ndufb8  Uqcrb  Sdhb  Ndufc2  Ndufb2  Ndufa5  Ndufb10  Ndufs3  Ndufa8  Ndufa11  Ndufab1  Ndufv2  Rps27a  Ndufv3
2,M,10,KEGG,6.32254811863233E-25,54,204,5.37462333189841,Path:mmu05415, Diabetic cardiomyopathy,http://www.genome.jp/kegg-bin/show_pathway?mmu05415,Ndufb11  Camk2d  Cox6b1  Slc25a4  Cox4i1  Cox5a  Cox5b  Cox6a1  Cox6c  Cox7c  Gapdh  Ndufa2  Ndufa4  Ndufs4  Ndufv1  Pik3r1  Uqcrq  Uqcrc1  Vdac1  Vdac2  Vdac3  Ndufs8  Ndufb6  Ndufa1  Mpc1  Ndufs5  Ndufb5  Ndufa3  Cox7b  Uqcr10  Ndufc1  Ndufa12  Ndufa7  Ndufb3  Uqcrh  Ndufb7  Sdhd  Uqcrc2  Ndufa6  Ndufa13  Ndufb8  Uqcrb  Sdhb  Ndufc2  Ndufb2  Ndufa5  Ndufb10  Ndufs3  Ndufa8  Ndufa11  Ndufab1  Mpc2  Ndufv2  Ndufv3
2,M,10,KEGG,1.89055355467096E-07,16,47,5.36005795701521,Path:mmu03050, Proteasome,http://www.genome.jp/kegg-bin/show_pathway?mmu03050,Psmd7  Psma2  Psmb4  Psmb5  Psmb6  Psmb7  Psmc2  Psmc3  Sem1  Psma4  Psma5  Psma7  Psmb2  Psmd8  Pomp  Psmd12
2,M,10,GO:BP,3.33721752747839E-26,63,256,5.06031787389265,GO:0045333, cellular respiration,http://amigo.geneontology.org/amigo/term/GO:0045333, Cox5a  Sdhd  Sdhb  Cox7c  Mdh2  Mdh1  Ndufa5  Ndufv3  Ndufv2  Idh3b  Cox4i1  Ndufv1  Cox6a1  Ndufa7  Uqcrq  Mtfr1l  Suclg1  Gm10053  Uqcr10  Ndufs8  Uqcrh  Ndufb6  Uqcc3  Ndufb2  Ndufs3  Ndufa2  Ndufa1  Ndufa12  Ndufa6  Ndufb4  Ndufb8  Uqcrc1  Ndufb3  Ndufa8  Ndufb5  Ndufs5  Ndufc2  Ndufab1  Uqcrc2  Ndufb11  Ndufb7  Ndufa3  Ndufa13  Ndufc1  Ndufb10  Etfb  Cox6c  Uqcrb  Ndufs4  Coq10b  Park7  Cox7b  Cox6b1  Nop53  Chchd10  Cox5b  Chchd2  Cisd1  Bnip3  Bax  Prkaca  Dguok  Iscu
2,M,10,KEGG,3.19758750787495E-23,55,220,4.90541018387553,Path:mmu05208, Chemical carcinogenesis-reactive oxygen species,http://www.genome.jp/kegg-bin/show_pathway?mmu05208,Ndufb11  Cox6b1  Slc25a4  Bad  Cox4i1  Cox5a  Cox5b  Cox6a1  Cox6c  Cox7c  Ndufa2  Ndufa4  Ndufs4  Ndufv1  Pik3r1  Sod1  Uqcrq  Uqcrc1  Vdac1  Vdac2  Vdac3  Ndufs8  Ndufb6  Map2k2  Ndufa1  Akr1a1  Ndufs5  Ndufb5  Ndufa3  Cox7b  Uqcr10  Ndufc1  Ndufa12  Ndufa7  Mgst3  Ndufb3  Uqcrh  Ndufb7  Sdhd  Uqcrc2  Ndufa6  Ndufa13  Ndufb8  Uqcrb  Sdhb  Ndufc2  Ndufb2  Ndufa5  Ndufb10  Ndufs3  Ndufa8  Ndufa11  Ndufab1  Ndufv2  Ndufv3
2,M,10,KEGG,6.48759820053915E-33,79,300,4.84409255657709,Path:mmu05016, Huntington disease,http://www.genome.jp/kegg-bin/show_pathway?mmu05016,Ndufb11  Cox6b1  Slc25a4  Ap2a2  Bax  Cox4i1  Cox5a  Cox5b  Cox6a1  Cox6c  Cox7c  Hdac2  Kif5c  Psmd7  Polr2k  Ndufa2  Ndufa4  Ndufs4  Ndufv1  Psma2  Psmb4  Psmb5  Psmb6  Psmb7  Psmc2  Psmc3  Polr2j  Sem1  Sod1  Creb3l2  Tuba1b  Uqcrq  Uqcrc1  Vdac1  Vdac2  Vdac3  Ndufs8  Ndufb6  Ap2s1  Psma4  Psma5  Psma7  Psmb2  Dctn3  Ndufa1  Psmd8  Ndufs5  Ndufb5  Ndufa3  Cox7b  Uqcr10  Ndufc1  Ndufa12  Ndufa7  Polr2e  Ndufb3  Uqcrh  Ndufb7  Sdhd  Psmd12  Uqcrc2  Ndufa6  Ndufa13  Ndufb8  Cltc  Uqcrb  Sdhb  Polr2g  Ndufc2  Ndufb2  Ndufa5  Ndufb10  Ndufs3  Ndufa8  Ndufa11  Polr2i  Ndufab1  Ndufv2  Ndufv3
2,M,10,KEGG,2.07545304963151E-21,53,228,4.69653465346535,Path:mmu04714, Thermogenesis,http://www.genome.jp/kegg-bin/show_pathway?mmu04714,Ndufb11  Cox6b1  Cox4i1  Cox5a  Cox5b  Cox6a1  Cox6c  Cox7c  Gnas  Ndufa2  Ndufa4  Ndufs4  Ndufv1  Prkaca  Rheb  Creb3l2  Uqcrq  Uqcrc1  Ndufs8  Ndufb6  Cox18  Coa3  Ndufa1  Ndufs5  Ndufb5  Ndufa3  Cox7b  Uqcr10  Ndufc1  Ndufa12  Ndufa7  Ndufb3  Uqcrh  Ndufaf3  Ndufb7  Sdhd  Uqcrc2  Ndufa6  Ndufa13  Ndufb8  Uqcrb  Sdhb  Ndufc2  Ndufb2  Ndufa5  Ndufb10  Ndufs3  Ndufa8  Ndufaf4  Ndufa11  Ndufab1  Ndufv2  Ndufv3
2,M,10,GO:BP,4.55744465242075E-23,63,290,4.50684560643564,GO:0046034, ATP metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0046034, Cox5a  Sdhd  Cox7c  Ndufv3  Ndufv2  Aldoa  Cox4i1  Pkm  Ndufv1  Cox6a1  Ndufa7  Uqcrq  Gapdh  Gm10053  Uqcr10  Ndufs8  Eno3  Uqcrh  Ndufb6  Uqcc3  Ndufb2  Ndufs3  Sdhb  Ndufa2  Ndufa1  Ndufa12  Ndufa6  Ndufb4  Ndufa5  Ndufb8  Uqcrc1  Ndufb3  Ndufa8  Ndufb5  Ndufs5  Ndufc2  Ndufab1  Uqcrc2  Ndufb11  Ndufb7  Ndufa3  Ndufa13  Ndufc1  Ndufb10  Atp1a2  Pgam1  Cox6c  Hspa8  Fis1  Uqcrb  Park7  Cox7b  Cox6b1  Bpgm  Chchd10  Cox5b  Chchd2  Bad  Tspo  Dguok  Guk1  Iscu  Kif5c
2,M,10,KEGG,5.90428305517217E-11,31,146,4.17440788196467,Path:mmu04723, Retrograde endocannabinoid signaling,http://www.genome.jp/kegg-bin/show_pathway?mmu04723,Ndufb11  Gnb2  Gnb5  Ndufa2  Ndufa4  Ndufs4  Ndufv1  Prkaca  Ndufs8  Ndufb6  Ndufa1  Ndufs5  Ndufb5  Ndufa3  Ndufc1  Ndufa12  Ndufa7  Ndufb3  Ndufb7  Ndufa6  Ndufa13  Ndufb8  Ndufc2  Ndufb2  Ndufa5  Ndufb10  Ndufs3  Ndufa8  Ndufa11  Ndufab1  Ndufv2
2,M,10,GO:BP,2.34936901678128E-22,68,340,4.096447802675,GO:0015980, energy derivation by oxidation of organic compounds,http://amigo.geneontology.org/amigo/term/GO:0015980, Cox5a  Sdhd  Sdhb  Cox7c  Mdh2  Mdh1  Ndufa5  Ndufv3  Ndufv2  Idh3b  Cox4i1  Ndufv1  Cox6a1  Ndufa7  Uqcrq  Mtfr1l  Suclg1  Gm10053  Uqcr10  Ndufs8  Uqcrh  Ndufb6  Uqcc3  Ndufb2  Ndufs3  Ndufa2  Ndufa1  Ndufa12  Ndufa6  Ndufb4  Ndufb8  Uqcrc1  Ndufb3  Ndufa8  Ndufb5  Ndufs5  Ndufc2  Ndufab1  Uqcrc2  Ndufb11  Ndufb7  Ndufa3  Ndufa13  Ndufc1  Ndufb10  Etfb  Cox6c  Uqcrb  Ndufs4  Coq10b  Park7  Cox7b  Cox6b1  Nop53  Ppp1r2  Chchd10  Cox5b  Chchd2  Pomc  Gnas  Mt3  Cisd1  Hmgb1  Bnip3  Bax  Prkaca  Dguok  Iscu
2,M,10,KEGG,4.08816369107124E-26,78,365,3.9975432244717,Path:mmu05014, Amyotrophic lateral sclerosis,http://www.genome.jp/kegg-bin/show_pathway?mmu05014,Chchd10  Ndufb11  Cox6b1  Sec13  Bad  Bax  Cox4i1  Cox5a  Cox5b  Cox6a1  Cox6c  Cox7c  Kif5c  Psmd7  Ndufa2  Ndufa4  Ndufs4  Ndufv1  Sqstm1  Pfn1  Psma2  Psmb4  Psmb5  Psmb6  Psmb7  Psmc2  Psmc3  Srsf3  Sem1  Sod1  Alyref  Tnfrsf1a  Tuba1b  Uqcrq  Uqcrc1  Vdac1  Ndufs8  Ndufb6  Psma4  Psma5  Psma7  Psmb2  Hnrnpa2b1  Dctn3  Ndufa1  Vapb  Psmd8  Ndufs5  Ndufb5  Ndufa3  Cox7b  Uqcr10  Ndufc1  Ndufa12  Ndufa7  Ndufb3  Uqcrh  Map1lc3a  Ndufb7  Sdhd  Psmd12  Uqcrc2  Ndufa6  Ndufa13  Ndufb8  Map1lc3b  Uqcrb  Sdhb  Ndufc2  Ndufb2  Ndufa5  Ndufb10  Ndufs3  Ndufa8  Ndufa11  Ndufab1  Ndufv2  Ndufv3
2,M,10,KEGG,1.05963986020478E-23,75,380,3.80124036388879,Path:mmu05010, Alzheimer disease,http://www.genome.jp/kegg-bin/show_pathway?mmu05010,Ndufb11  Cox6b1  Slc25a4  Bad  Calm2  Cox4i1  Cox5a  Cox5b  Cox6a1  Cox6c  Cox7c  Csnk2b  Gapdh  Kif5c  Psmd7  Ndufa2  Ndufa4  Ndufs4  Ndufv1  Pik3r1  Psma2  Psmb4  Psmb5  Psmb6  Psmb7  Psmc2  Psmc3  Sem1  Tnfrsf1a  Tuba1b  Uqcrq  Uqcrc1  Vdac1  Vdac2  Vdac3  Ndufs8  Ndufb6  Map2k2  Psma4  Psma5  Psma7  Psmb2  Ndufa1  Psmd8  Ndufs5  Ndufb5  Ndufa3  Cox7b  Uqcr10  Psenen  Ndufc1  Ndufa12  Ndufa7  Ndufb3  Uqcrh  Ndufb7  Sdhd  Psmd12  Uqcrc2  Ndufa6  Ndufa13  Ndufb8  Uqcrb  Sdhb  Ndufc2  Ndufb2  Ndufa5  Ndufb10  Ndufs3  Ndufa8  Rtn4  Ndufa11  Ndufab1  Ndufv2  Ndufv3
2,M,10,KEGG,0.000162358501257007,14,87,3.77043292564551,Path:mmu04260, Cardiac muscle contraction,http://www.genome.jp/kegg-bin/show_pathway?mmu04260,Cox4i1  Cox5a  Cox5b  Cox6a1  Cox6c  Cox7c  Uqcrq  Uqcrc1  Tpm4  Cox7b  Uqcr10  Uqcrh  Uqcrc2  Uqcrb
2,M,10,GO:BP,1.07459490157377E-37,133,672,3.54713544169951,GO:0006412, translation,http://amigo.geneontology.org/amigo/term/GO:0006412, Rpl8  Rps9  Rplp1  Rpl15  Eef1a2  Mrpl58  Eif4a2  Denr  Rps14  Eif3a  Eef1b2  Eprs  Zc3h15  Eif3i  Rpl22  Rpl6  Cnbp  Eif3f  Rps4x  Rpsa  Larp4b  Mrpl41  Mrpl55  Eef1a1  Mrpl23  Mrps34  Rpl12  Rpl22l1  Rps2  Mrps12  Rpl9  Rpl29  Rps23  Mrps14  Eif4a1  Rpl35a  Rpl26  Rplp0  Eef1g  Polr2g  Rpl31  Eif5a  Rpl24  Rpl13  Rps11  Rps18  Rps15a  Rps25  Rpl19  Rps27a  Mrps24  Mrpl22  Mrpl36  Mrpl57  Ncbp2  Mrpl14  Mrpl28  Mrpl27  Rps24  Rplp2  Rpl14  Rps20  Mrpl20  Mrps33  Rps3  Mrpl17  Rpl4  Gadd45gip1  Rps29  Rps16  Mrps26  Rps21  Mrpl12  Mrps28  Rps19  Rpl18a  Rps8  Rpl36al  Mrps16  Rps10  Mrpl18  Rpl32  Rpl23a  Rpl30  Rpl18  Rpl11  Rpl3  Rps17  Rpl34  Rpl7a  Mrpl42  Rpl27  Rps15  Chchd1  Aurkaip1  Rps28  Rpl23  Gm2000  Rpl39  Rps13  Eif3h  Pkm  Rbm4b  Zfp36  Eif3k  Gapdh  Eif3g  Eif4g2  Eif1b  Rps5  Coa3  Eif5b  Ncl  Srp9  Aimp1  Magoh  Mrps11  Dapk3  Eif1  Rps27l  Rpl10a  Fau  Rbm8a  Rpl21  Pcbp1  Npm1  Ptk2b  Rpl17  Rps27  Noct  Cdk4  Hnrnpr  Ndufa7
2,M,10,GO:BP,1.24600362671943E-37,135,696,3.49198691055546,GO:0043043, peptide biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0043043, Rpl8  Rps9  Rplp1  Rpl15  Eef1a2  Mrpl58  Eif4a2  Denr  Rps14  Eif3a  Eef1b2  Eprs  Zc3h15  Eif3i  Rpl22  Rpl6  Cnbp  Eif3f  Rps4x  Rpsa  Larp4b  Mrpl41  Mrpl55  Eef1a1  Mrpl23  Mrps34  Rpl12  Rpl22l1  Rps2  Mrps12  Rpl9  Rpl29  Rps23  Mrps14  Eif4a1  Rpl35a  Rpl26  Rplp0  Eef1g  Polr2g  Rpl31  Eif5a  Rpl24  Rpl13  Rps11  Rps18  Rps15a  Rps25  Rpl19  Rps27a  Mrps24  Mrpl22  Mrpl36  Mrpl57  Ncbp2  Mrpl14  Mrpl28  Mrpl27  Rps24  Rplp2  Rpl14  Rps20  Mrpl20  Mrps33  Rps3  Mrpl17  Rpl4  Gadd45gip1  Rps29  Rps16  Mrps26  Rps21  Mrpl12  Mrps28  Rps19  Rpl18a  Rps8  Rpl36al  Mrps16  Rps10  Mrpl18  Rpl32  Rpl23a  Rpl30  Rpl18  Rpl11  Rpl3  Rps17  Rpl34  Rpl7a  Mrpl42  Rpl27  Rps15  Chchd1  Aurkaip1  Rps28  Rpl23  Gm2000  Rpl39  Rps13  Pcsk1  Eif3h  Pkm  Rbm4b  Zfp36  Eif3k  Gapdh  Eif3g  Eif4g2  Eif1b  Rps5  Coa3  Hagh  Eif5b  Ncl  Srp9  Aimp1  Magoh  Mrps11  Dapk3  Eif1  Rps27l  Rpl10a  Fau  Rbm8a  Rpl21  Pcbp1  Npm1  Ptk2b  Rpl17  Rps27  Noct  Cdk4  Hnrnpr  Ndufa7
2,M,10,GO:BP,2.98336967817074E-21,79,474,3.48899270956035,GO:0006091, generation of precursor metabolites and energy,http://amigo.geneontology.org/amigo/term/GO:0006091, Cox5a  Sdhd  Sdhb  Cox7c  Mdh2  Mdh1  Ndufa5  Ndufv3  Ndufv2  Taldo1  Idh3b  Aldoa  Pgls  Cox4i1  Pkm  Ndufv1  Cox6a1  Ndufa7  Uqcrq  Mtfr1l  Suclg1  Gapdh  Gm10053  Uqcr10  Ndufs8  Eno3  Uqcrh  Ndufb6  Uqcc3  Ndufb2  Ndufs3  Ndufa2  Ndufa1  Ndufa12  Ndufa6  Ndufb4  Ndufb8  Uqcrc1  Ndufb3  Ndufa8  Ndufb5  Ndufs5  Ndufc2  Ndufab1  Uqcrc2  Ndufb11  Ndufb7  Ndufa3  Ndufa13  Ndufc1  Ndufb10  Phb2  Etfb  Pgam1  Cox6c  Pomc  Uqcrb  Ndufs4  Coq10b  Park7  Ndufa4  Cox7b  Acat1  Cox6b1  Bpgm  Nop53  Ppp1r2  Chchd10  Cox5b  Chchd2  Gnas  Mt3  Cisd1  Hmgb1  Bnip3  Bax  Prkaca  Dguok  Iscu
2,M,10,KEGG,4.09052413463338E-23,84,469,3.4033996319986,Path:mmu05022, Pathways of neurodegeneration-multiple diseases,http://www.genome.jp/kegg-bin/show_pathway?mmu05022,Ndufb11  Camk2d  Cox6b1  Slc25a4  Bad  Bax  Calm2  Cox4i1  Cox5a  Cox5b  Cox6a1  Cox6c  Cox7c  Csnk2b  Kif5c  Psmd7  Ndufa2  Ndufa4  Ndufs4  Ndufv1  Sqstm1  Prnp  Psma2  Psmb4  Psmb5  Psmb6  Psmb7  Psmc2  Psmc3  Sem1  Sod1  Tnfrsf1a  Tuba1b  Ubc  Uchl1  Uqcrq  Uqcrc1  Vdac1  Vdac2  Vdac3  Ndufs8  Ndufb6  Map2k2  Psma4  Psma5  Psma7  Psmb2  Dctn3  Ndufa1  Vapb  Psmd8  Park7  Ndufs5  Ndufb5  Ndufa3  Cox7b  Uqcr10  Ndufc1  Ndufa12  Ndufa7  Ndufb3  Uqcrh  Map1lc3a  Ndufb7  Sdhd  Psmd12  Uqcrc2  Ndufa6  Ndufa13  Ndufb8  Map1lc3b  Uqcrb  Sdhb  Ndufc2  Ndufb2  Ndufa5  Ndufb10  Ndufs3  Ndufa8  Ndufa11  Ndufab1  Ndufv2  Rps27a  Ndufv3
2,M,10,GO:BP,2.07055174935224E-41,158,869,3.31321139747563,GO:0006518, peptide metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0006518, Rpl8  Rps9  Rplp1  Rpl15  Eef1a2  Mrpl58  Pcsk1  Spcs1  Eif4a2  Denr  Lnpep  Sec11c  Rps14  Eif3a  Sec11a  Eef1b2  Eprs  Zc3h15  Eif3i  Rpl22  Rpl6  Cnbp  Eif3f  Rps4x  Rpsa  Larp4b  Spcs2  Mrpl41  Mrpl55  Eef1a1  Mrpl23  Cpe  Mrps34  Rpl12  Cpq  Rpl22l1  Rps2  Mrps12  Rpl9  Rpl29  Rps23  Mrps14  Eif4a1  Rpl35a  Gstp1  Rpl26  Rplp0  Eef1g  Polr2g  Rpl31  Eif5a  Rpl24  Rpl13  Rps11  Rps18  Rps15a  Rps25  Rpl19  Rps27a  Mrps24  Mrpl22  Mrpl36  Mrpl57  Ncbp2  Mrpl14  Mrpl28  Mrpl27  Rps24  Rplp2  Rpl14  Rps20  Mrpl20  Mrps33  Rps3  Mrpl17  Rpl4  Gadd45gip1  Rps29  Rps16  Mrps26  Rps21  Mrpl12  Mrps28  Rps19  Rpl18a  Rps8  Rpl36al  Mrps16  Rps10  Mrpl18  Rpl32  Rpl23a  Rpl30  Rpl18  Rpl11  Rpl3  Rps17  Rpl34  Rpl7a  Mrpl42  Rpl27  Rps15  Chchd1  Aurkaip1  Rps28  Rpl23  Gm2000  Rpl39  Rps13  Eif3h  Scg5  Pkm  Rbm4b  Pcsk1n  Zfp36  Eif3k  Gapdh  Eif3g  Eif4g2  Eif1b  Clic1  Rps5  Coa3  Rtn4  Glo1  Hagh  Eif5b  Ncl  Pam  Srp9  Aimp1  Magoh  Park7  Mrps11  Dapk3  Eif1  Rps27l  Psenen  Rpl10a  Fau  Rbm8a  Rpl21  Immp1l  Pcbp1  Ntrk2  Npm1  Ptk2b  Rpl17  Gpx4  Rps27  Noct  Prnp  Sod1  Pin1  Arl6ip5  Cdk4  Hnrnpr  Ndufa7
2,M,10,KEGG,2.93612097541456E-07,28,131,3.2591877831851,Path:mmu03040, Spliceosome,http://www.genome.jp/kegg-bin/show_pathway?mmu03040,Snrpd2  Sf3b4  U2af1  Srsf10  Hspa8  Magoh  Srsf2  Srsf3  Snrpb  Snrpb2  Snrpd1  Snrpe  Alyref  Pcbp1  Lsm2  Lsm4  Rp9  Wbp11  Rbm8a  Sf3b6  Sf3b5  Snrnp27  Snrpd3  Lsm3  Srsf6  Snrpg  Ncbp2  Ccdc12
2,M,10,GO:BP,3.73320138325468E-34,141,814,3.14903404974644,GO:0043604, amide biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0043604, Rpl8  Rps9  Rplp1  Rpl15  Eef1a2  Mrpl58  Eif4a2  Denr  Rps14  Eif3a  Eef1b2  Eprs  Zc3h15  Eif3i  Rpl22  Rpl6  Cnbp  Eif3f  Rps4x  Rpsa  Larp4b  Mrpl41  Mrpl55  Eef1a1  Mrpl23  Mrps34  Rpl12  Rpl22l1  Sptssa  Rps2  Mrps12  Rpl9  Rpl29  Rps23  Mrps14  Eif4a1  Rpl35a  Rpl26  Rplp0  Eef1g  Polr2g  Rpl31  Eif5a  Rpl24  Rpl13  Rps11  Rps18  Rps15a  Rps25  Rpl19  Rps27a  Mrps24  Mrpl22  Mrpl36  Mrpl57  Ncbp2  Mpc1  Mrpl14  Mrpl28  Mrpl27  Rps24  Rplp2  Rpl14  Rps20  Mrpl20  Mrps33  Rps3  Mrpl17  Rpl4  Gadd45gip1  Rps29  Rps16  Mrps26  Rps21  Mrpl12  Mrps28  Rps19  Rpl18a  Rps8  Rpl36al  Mrps16  Rps10  Mrpl18  Rpl32  Rpl23a  Rpl30  Rpl18  Rpl11  Rpl3  Rps17  Rpl34  Rpl7a  Mrpl42  Rpl27  Rps15  Chchd1  Aurkaip1  Rps28  Rpl23  Gm2000  Rpl39  Rps13  Pcsk1  Eif3h  Pkm  Rbm4b  Zfp36  Eif3k  Gapdh  Eif3g  Eif4g2  Eif1b  Rps5  Coa3  Vapa  Hagh  Eif5b  Ncl  Pam  Srp9  Aimp1  Magoh  Mrps11  Acat1  Dapk3  Eif1  Rps27l  Rpl10a  Fau  Rbm8a  Rpl21  Pcbp1  Npm1  Ptk2b  Rpl17  Rps27  Noct  Mpc2  Cdk4  Hnrnpr  Ndufa7
2,M,10,KEGG,0.000844994963524985,17,120,2.8826854907713,Path:mmu01200, Carbon metabolism,http://www.genome.jp/kegg-bin/show_pathway?mmu01200,Acat1  Aldoa  Eno3  Esd  Gapdh  Idh3b  Mdh2  Mdh1  Pgam1  Pkm  Taldo1  Suclg1  Pgls  Sdhd  Pgp  Sdhb  Mcee
2,M,10,GO:BP,2.91428198427494E-34,168,1132,2.79021154836161,GO:0043603, cellular amide metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0043603, Rpl8  Rps9  Rplp1  Rpl15  Eef1a2  Mrpl58  Pcsk1  Spcs1  Eif4a2  Denr  Lnpep  Sec11c  Rps14  Eif3a  Sec11a  Eef1b2  Eprs  Zc3h15  Pmvk  Eif3i  Rpl22  Acot7  Rpl6  Cnbp  Eif3f  Rps4x  Rpsa  Mcee  Larp4b  Spcs2  Mrpl41  Mrpl55  Eef1a1  Mrpl23  Cpe  Mrps34  Rpl12  Cpq  Rpl22l1  Sptssa  Rps2  Mrps12  Rpl9  Rpl29  Rps23  Mrps14  Eif4a1  Rpl35a  Gstp1  Rpl26  Rplp0  Eef1g  Polr2g  Rpl31  Eif5a  Rpl24  Rpl13  Rps11  Rps18  Rps15a  Rps25  Rpl19  Rps27a  Mrps24  Mrpl22  Mrpl36  Mrpl57  Ncbp2  Mpc1  Mrpl14  Mrpl28  Mrpl27  Rps24  Rplp2  Rpl14  Rps20  Mrpl20  Mrps33  Rps3  Mrpl17  Rpl4  Gadd45gip1  Rps29  Rps16  Mrps26  Rps21  Mrpl12  Mrps28  Rps19  Rpl18a  Rps8  Rpl36al  Mrps16  Rps10  Mrpl18  Rpl32  Rpl23a  Rpl30  Rpl18  Rpl11  Rpl3  Rps17  Rpl34  Rpl7a  Mrpl42  Rpl27  Rps15  Chchd1  Aurkaip1  Rps28  Rpl23  Gm2000  Rpl39  Rps13  Eif3h  Scg5  Pkm  Rbm4b  Pcsk1n  Zfp36  Eif3k  Gapdh  Eif3g  Eif4g2  Eif1b  Clic1  Rps5  Coa3  Rtn4  Glo1  Vapa  Hagh  Eif5b  Ncl  Pam  Srp9  Aimp1  Magoh  Park7  Mrps11  Acat1  Dapk3  Eif1  Rps27l  Psenen  Rpl10a  Fau  Rbm8a  Rpl21  Immp1l  Pcbp1  Ntrk2  Npm1  Ptk2b  Rpl17  Gpx4  Rps27  Noct  Prnp  Psap  Sod1  Mpc2  Pin1  Arl6ip5  Cdk4  Suclg1  Hnrnpr  Ndufa7
2,M,10,GO:BP,5.25712641586157E-23,149,1126,2.4076907396622,GO:0034645, cellular macromolecule biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0034645, Rpl8  Rps9  Rplp1  Rpl15  Eef1a2  Mrpl58  Nmt1  Itm2b  Dad1  Eif4a2  Denr  Rps14  Eif3a  Eef1b2  Itm2c  Eprs  Zc3h15  Ddost  Eif3i  Rpl22  Rpl6  Cnbp  Eif3f  Rps4x  Rpsa  Chpf  Larp4b  Mrpl41  Mrpl55  Eef1a1  Mrpl23  Mrps34  Rpl12  Rpl22l1  Krtcap2  Rps2  Mrps12  Rpl9  Rpl29  Rps23  St3gal5  Mrps14  Eif4a1  Rpl35a  Rpl26  Rplp0  Eef1g  Polr2g  Rpl31  Eif5a  Rpl24  Rpl13  Rps11  Rps18  Rps15a  Rps25  Rpl19  Rps27a  Mrps24  Mrpl22  Mrpl36  Mrpl57  Ncbp2  Mrpl14  Mrpl28  Mrpl27  Rps24  Rplp2  Rpl14  Rps20  Mrpl20  Mrps33  Rps3  Mrpl17  Rpl4  Gadd45gip1  Rps29  Rps16  Mrps26  Rps21  Mrpl12  Mrps28  Rps19  Rpl18a  Rps8  Rpl36al  Mrps16  Rps10  Mrpl18  Rpl32  Rpl23a  Rpl30  Rpl18  Rpl11  Rpl3  Rps17  Rpl34  Rpl7a  Mrpl42  Rpl27  Rps15  Chchd1  Aurkaip1  Rps28  Rpl23  Gm2000  Rpl39  Rps13  Phlda1  Eif3h  Pkm  Rbm4b  Zfp36  Eif3k  Gapdh  Eif3g  Eif4g2  Eif1b  Rps5  Coa3  Pigp  Eif5b  Ncl  Srp9  Aimp1  Magoh  Tmem59  Mrps11  Dapk3  Eif1  Rps27l  Rpl10a  Fau  Rbm8a  Ostc  Rpl21  Pcbp1  Npm1  Ptk2b  Rpl17  Rps27  Tusc3  Noct  Mt3  Cdk4  Chp1  Dbi  Hnrnpr  Ndufa7
